,date,state,fips,cases,deaths,date_id
1244,2020-03-25,Kansas,20,134,3,20200325
1245,2020-03-25,Kentucky,21,198,5,20200325
1246,2020-03-25,Louisiana,22,1795,65,20200325
1247,2020-03-25,Maine,23,142,0,20200325
1248,2020-03-25,Maryland,24,423,4,20200325
1249,2020-03-25,Massachusetts,25,1838,15,20200325
1250,2020-03-25,Michigan,26,2293,43,20200325
1251,2020-03-25,Minnesota,27,289,1,20200325
1252,2020-03-25,Mississippi,28,376,5,20200325
1253,2020-03-25,Missouri,29,384,8,20200325
1254,2020-03-25,Montana,30,65,0,20200325
1255,2020-03-25,Nebraska,31,84,0,20200325
1256,2020-03-25,Nevada,32,405,10,20200325
1257,2020-03-25,New Hampshire,33,137,1,20200325
1258,2020-03-25,New Jersey,34,4402,62,20200325
1259,2020-03-25,New Mexico,35,113,1,20200325
1260,2020-03-25,New York,36,33117,381,20200325
1261,2020-03-25,North Carolina,37,562,1,20200325
1262,2020-03-25,North Dakota,38,45,0,20200325
1263,2020-03-25,Ohio,39,707,11,20200325
1264,2020-03-25,Oklahoma,40,164,5,20200325
1265,2020-03-25,Oregon,41,266,10,20200325
1266,2020-03-25,Pennsylvania,42,1151,12,20200325
1267,2020-03-25,Puerto Rico,72,51,2,20200325
1268,2020-03-25,Rhode Island,44,132,0,20200325
1269,2020-03-25,South Carolina,45,425,8,20200325
1270,2020-03-25,South Dakota,46,41,1,20200325
1271,2020-03-25,Tennessee,47,806,3,20200325
1272,2020-03-25,Texas,48,1132,13,20200325
1273,2020-03-25,Utah,49,346,1,20200325
1274,2020-03-25,Vermont,50,123,8,20200325
1275,2020-03-25,Virgin Islands,78,17,0,20200325
1276,2020-03-25,Virginia,51,390,9,20200325
1277,2020-03-25,Washington,53,2585,130,20200325
1278,2020-03-25,West Virginia,54,51,0,20200325
1279,2020-03-25,Wisconsin,55,623,7,20200325
1280,2020-03-25,Wyoming,56,49,0,20200325
1281,2020-03-26,Alabama,01,538,3,20200326
1282,2020-03-26,Alaska,02,69,0,20200326
1283,2020-03-26,Arizona,04,508,8,20200326
1284,2020-03-26,Arkansas,05,350,3,20200326
1285,2020-03-26,California,06,4060,83,20200326
1286,2020-03-26,Colorado,08,1432,24,20200326
1287,2020-03-26,Connecticut,09,1012,21,20200326
1288,2020-03-26,Delaware,10,143,1,20200326
1289,2020-03-26,District of Columbia,11,231,3,20200326
1290,2020-03-26,Florida,12,2478,29,20200326
1291,2020-03-26,Georgia,13,1641,56,20200326
1292,2020-03-26,Guam,66,49,1,20200326
1293,2020-03-26,Hawaii,15,106,0,20200326
1294,2020-03-26,Idaho,16,189,3,20200326
1295,2020-03-26,Illinois,17,2538,26,20200326
1296,2020-03-26,Indiana,18,661,23,20200326
1297,2020-03-26,Iowa,19,179,1,20200326
1298,2020-03-26,Kansas,20,173,3,20200326
1299,2020-03-26,Kentucky,21,248,5,20200326
1300,2020-03-26,Louisiana,22,2305,83,20200326
1301,2020-03-26,Maine,23,155,0,20200326
1302,2020-03-26,Maryland,24,581,4,20200326
1303,2020-03-26,Massachusetts,25,2417,25,20200326
1304,2020-03-26,Michigan,26,2877,63,20200326
1305,2020-03-26,Minnesota,27,346,2,20200326
1306,2020-03-26,Mississippi,28,486,6,20200326
1307,2020-03-26,Missouri,29,508,8,20200326
1308,2020-03-26,Montana,30,90,0,20200326
1309,2020-03-26,Nebraska,31,91,0,20200326
1310,2020-03-26,Nevada,32,535,10,20200326
1311,2020-03-26,New Hampshire,33,158,1,20200326
1312,2020-03-26,New Jersey,34,6876,82,20200326
1313,2020-03-26,New Mexico,35,136,1,20200326
1314,2020-03-26,New York,36,39058,502,20200326
1315,2020-03-26,North Carolina,37,639,2,20200326
1316,2020-03-26,North Dakota,38,58,0,20200326
1317,2020-03-26,Ohio,39,867,15,20200326
1318,2020-03-26,Oklahoma,40,248,7,20200326
1319,2020-03-26,Oregon,41,316,11,20200326
1320,2020-03-26,Pennsylvania,42,1690,16,20200326
1321,2020-03-26,Puerto Rico,72,64,2,20200326
1322,2020-03-26,Rhode Island,44,165,0,20200326
1323,2020-03-26,South Carolina,45,456,9,20200326
1324,2020-03-26,South Dakota,46,46,1,20200326
1325,2020-03-26,Tennessee,47,981,3,20200326
1326,2020-03-26,Texas,48,1542,21,20200326
1327,2020-03-26,Utah,49,402,1,20200326
1328,2020-03-26,Vermont,50,158,9,20200326
1329,2020-03-26,Virgin Islands,78,17,0,20200326
1330,2020-03-26,Virginia,51,603,14,20200326
1331,2020-03-26,Washington,53,3208,152,20200326
1332,2020-03-26,West Virginia,54,76,0,20200326
1333,2020-03-26,Wisconsin,55,754,10,20200326
1334,2020-03-26,Wyoming,56,56,0,20200326
1335,2020-03-27,Alabama,01,639,4,20200327
1336,2020-03-27,Alaska,02,85,1,20200327
1337,2020-03-27,Arizona,04,665,15,20200327
1338,2020-03-27,Arkansas,05,385,3,20200327
1339,2020-03-27,California,06,4915,104,20200327
1340,2020-03-27,Colorado,08,1735,31,20200327
1341,2020-03-27,Connecticut,09,1291,27,20200327
1342,2020-03-27,Delaware,10,165,2,20200327
1343,2020-03-27,District of Columbia,11,267,3,20200327
1344,2020-03-27,Florida,12,3198,46,20200327
1345,2020-03-27,Georgia,13,2198,64,20200327
1346,2020-03-27,Guam,66,53,1,20200327
1347,2020-03-27,Hawaii,15,120,0,20200327
1348,2020-03-27,Idaho,16,232,4,20200327
1349,2020-03-27,Illinois,17,3029,37,20200327
1350,2020-03-27,Indiana,18,992,32,20200327
1351,2020-03-27,Iowa,19,236,3,20200327
1352,2020-03-27,Kansas,20,213,4,20200327
1353,2020-03-27,Kentucky,21,302,8,20200327
1354,2020-03-27,Louisiana,22,2746,119,20200327
1355,2020-03-27,Maine,23,168,1,20200327
1356,2020-03-27,Maryland,24,790,5,20200327
1357,2020-03-27,Massachusetts,25,3240,35,20200327
1358,2020-03-27,Michigan,26,3655,93,20200327
1359,2020-03-27,Minnesota,27,398,4,20200327
1360,2020-03-27,Mississippi,28,579,8,20200327
1361,2020-03-27,Missouri,29,670,9,20200327
1362,2020-03-27,Montana,30,121,1,20200327
1363,2020-03-27,Nebraska,31,102,2,20200327
1364,2020-03-27,Nevada,32,621,10,20200327
1365,2020-03-27,New Hampshire,33,187,2,20200327
1366,2020-03-27,New Jersey,34,8825,108,20200327
1367,2020-03-27,New Mexico,35,191,1,20200327
1368,2020-03-27,New York,36,44746,645,20200327
1369,2020-03-27,North Carolina,37,784,3,20200327
1370,2020-03-27,North Dakota,38,68,1,20200327
1371,2020-03-27,Ohio,39,1144,22,20200327
1372,2020-03-27,Oklahoma,40,322,8,20200327
1373,2020-03-27,Oregon,41,415,12,20200327
1374,2020-03-27,Pennsylvania,42,2217,23,20200327
1375,2020-03-27,Puerto Rico,72,79,3,20200327
1376,2020-03-27,Rhode Island,44,203,0,20200327
1377,2020-03-27,South Carolina,45,542,13,20200327
1378,2020-03-27,South Dakota,46,58,1,20200327
1379,2020-03-27,Tennessee,47,1180,6,20200327
1380,2020-03-27,Texas,48,1971,25,20200327
1381,2020-03-27,Utah,49,480,2,20200327
1382,2020-03-27,Vermont,50,184,10,20200327
1383,2020-03-27,Virgin Islands,78,19,0,20200327
1384,2020-03-27,Virginia,51,605,14,20200327
1385,2020-03-27,Washington,53,3770,179,20200327
1386,2020-03-27,West Virginia,54,96,0,20200327
1387,2020-03-27,Wisconsin,55,930,16,20200327
1388,2020-03-27,Wyoming,56,74,0,20200327
1389,2020-03-28,Alabama,01,720,4,20200328
1390,2020-03-28,Alaska,02,102,1,20200328
1391,2020-03-28,Arizona,04,773,15,20200328
1392,2020-03-28,Arkansas,05,409,5,20200328
1393,2020-03-28,California,06,5566,122,20200328
1394,2020-03-28,Colorado,08,2061,44,20200328
1395,2020-03-28,Connecticut,09,1524,33,20200328
1396,2020-03-28,Delaware,10,214,5,20200328
1397,2020-03-28,District of Columbia,11,304,4,20200328
1398,2020-03-28,Florida,12,4038,56,20200328
1399,2020-03-28,Georgia,13,2447,79,20200328
1400,2020-03-28,Guam,66,57,1,20200328
1401,2020-03-28,Hawaii,15,151,0,20200328
1402,2020-03-28,Idaho,16,262,5,20200328
1403,2020-03-28,Illinois,17,3547,50,20200328
1404,2020-03-28,Indiana,18,1239,38,20200328
1405,2020-03-28,Iowa,19,298,3,20200328
1406,2020-03-28,Kansas,20,272,6,20200328
1407,2020-03-28,Kentucky,21,394,9,20200328
1408,2020-03-28,Louisiana,22,3315,137,20200328
1409,2020-03-28,Maine,23,211,1,20200328
1410,2020-03-28,Maryland,24,1066,10,20200328
1411,2020-03-28,Massachusetts,25,4257,44,20200328
1412,2020-03-28,Michigan,26,4634,112,20200328
1413,2020-03-28,Minnesota,27,442,5,20200328
1414,2020-03-28,Mississippi,28,669,13,20200328
1415,2020-03-28,Missouri,29,837,11,20200328
1416,2020-03-28,Montana,30,147,1,20200328
1417,2020-03-28,Nebraska,31,122,2,20200328
1418,2020-03-28,Nevada,32,738,14,20200328
1419,2020-03-28,New Hampshire,33,214,2,20200328
1420,2020-03-28,New Jersey,34,11124,140,20200328
1421,2020-03-28,New Mexico,35,210,2,20200328
1422,2020-03-28,New York,36,53517,935,20200328
1423,2020-03-28,North Carolina,37,972,4,20200328
1424,2020-03-28,North Dakota,38,93,1,20200328
1425,2020-03-28,Northern Mariana Islands,69,2,0,20200328
1426,2020-03-28,Ohio,39,1406,25,20200328
1427,2020-03-28,Oklahoma,40,377,15,20200328
1428,2020-03-28,Oregon,41,480,13,20200328
1429,2020-03-28,Pennsylvania,42,2815,35,20200328
1430,2020-03-28,Puerto Rico,72,100,3,20200328
1431,2020-03-28,Rhode Island,44,239,2,20200328
1432,2020-03-28,South Carolina,45,661,15,20200328
1433,2020-03-28,South Dakota,46,68,1,20200328
1434,2020-03-28,Tennessee,47,1363,6,20200328
1435,2020-03-28,Texas,48,2381,30,20200328
1436,2020-03-28,Utah,49,608,2,20200328
1437,2020-03-28,Vermont,50,211,12,20200328
1438,2020-03-28,Virgin Islands,78,19,0,20200328
1439,2020-03-28,Virginia,51,739,17,20200328
1440,2020-03-28,Washington,53,4311,193,20200328
1441,2020-03-28,West Virginia,54,113,0,20200328
1442,2020-03-28,Wisconsin,55,1042,17,20200328
1443,2020-03-28,Wyoming,56,85,0,20200328
1444,2020-03-29,Alabama,01,830,5,20200329
1445,2020-03-29,Alaska,02,114,2,20200329
1446,2020-03-29,Arizona,04,930,18,20200329
1447,2020-03-29,Arkansas,05,449,6,20200329
1448,2020-03-29,California,06,6321,132,20200329
1449,2020-03-29,Colorado,08,2315,47,20200329
1450,2020-03-29,Connecticut,09,1993,34,20200329
1451,2020-03-29,Delaware,10,232,6,20200329
1452,2020-03-29,District of Columbia,11,342,5,20200329
1453,2020-03-29,Florida,12,4943,60,20200329
1454,2020-03-29,Georgia,13,2683,83,20200329
1455,2020-03-29,Guam,66,58,1,20200329
1456,2020-03-29,Hawaii,15,175,0,20200329
1457,2020-03-29,Idaho,16,310,6,20200329
1458,2020-03-29,Illinois,17,4615,71,20200329
1459,2020-03-29,Indiana,18,1522,40,20200329
1460,2020-03-29,Iowa,19,336,4,20200329
1461,2020-03-29,Kansas,20,333,7,20200329
1462,2020-03-29,Kentucky,21,439,9,20200329
1463,2020-03-29,Louisiana,22,3539,153,20200329
1464,2020-03-29,Maine,23,253,3,20200329
1465,2020-03-29,Maryland,24,1244,11,20200329
1466,2020-03-29,Massachusetts,25,4955,48,20200329
1467,2020-03-29,Michigan,26,5486,132,20200329
1468,2020-03-29,Minnesota,27,504,9,20200329
1469,2020-03-29,Mississippi,28,759,14,20200329
1470,2020-03-29,Missouri,29,902,12,20200329
1471,2020-03-29,Montana,30,161,1,20200329
1472,2020-03-29,Nebraska,31,138,2,20200329
1473,2020-03-29,Nevada,32,920,15,20200329
1474,2020-03-29,New Hampshire,33,258,3,20200329
1475,2020-03-29,New Jersey,34,13386,161,20200329
1476,2020-03-29,New Mexico,35,237,2,20200329
1477,2020-03-29,New York,36,59783,1180,20200329
1478,2020-03-29,North Carolina,37,1166,6,20200329
1479,2020-03-29,North Dakota,38,97,1,20200329
1480,2020-03-29,Northern Mariana Islands,69,2,0,20200329
1481,2020-03-29,Ohio,39,1665,30,20200329
1482,2020-03-29,Oklahoma,40,429,16,20200329
1483,2020-03-29,Oregon,41,549,13,20200329
1484,2020-03-29,Pennsylvania,42,3441,40,20200329
1485,2020-03-29,Puerto Rico,72,127,5,20200329
1486,2020-03-29,Rhode Island,44,294,3,20200329
1487,2020-03-29,South Carolina,45,775,16,20200329
1488,2020-03-29,South Dakota,46,90,1,20200329
1489,2020-03-29,Tennessee,47,1569,7,20200329
1490,2020-03-29,Texas,48,2722,35,20200329
1491,2020-03-29,Utah,49,719,2,20200329
1492,2020-03-29,Vermont,50,235,12,20200329
1493,2020-03-29,Virgin Islands,78,23,0,20200329
1494,2020-03-29,Virginia,51,889,22,20200329
1495,2020-03-29,Washington,53,4897,209,20200329
1496,2020-03-29,West Virginia,54,124,1,20200329
1497,2020-03-29,Wisconsin,55,1120,17,20200329
1498,2020-03-29,Wyoming,56,88,0,20200329
1499,2020-03-30,Alabama,01,947,11,20200330
1500,2020-03-30,Alaska,02,120,2,20200330
1501,2020-03-30,Arizona,04,1169,20,20200330
1502,2020-03-30,Arkansas,05,508,7,20200330
1503,2020-03-30,California,06,7421,147,20200330
1504,2020-03-30,Colorado,08,2628,51,20200330
1505,2020-03-30,Connecticut,09,2571,36,20200330
1506,2020-03-30,Delaware,10,264,7,20200330
1507,2020-03-30,District of Columbia,11,401,9,20200330
1508,2020-03-30,Florida,12,5695,72,20200330
1509,2020-03-30,Georgia,13,3032,103,20200330
1510,2020-03-30,Guam,66,60,1,20200330
1511,2020-03-30,Hawaii,15,204,0,20200330
1512,2020-03-30,Idaho,16,415,7,20200330
1513,2020-03-30,Illinois,17,5070,84,20200330
1514,2020-03-30,Indiana,18,1797,44,20200330
1515,2020-03-30,Iowa,19,424,6,20200330
1516,2020-03-30,Kansas,20,374,9,20200330
1517,2020-03-30,Kentucky,21,480,11,20200330
1518,2020-03-30,Louisiana,22,4024,186,20200330
1519,2020-03-30,Maine,23,275,3,20200330
1520,2020-03-30,Maryland,24,1415,15,20200330
1521,2020-03-30,Massachusetts,25,5752,56,20200330
1522,2020-03-30,Michigan,26,6508,197,20200330
1523,2020-03-30,Minnesota,27,576,10,20200330
1524,2020-03-30,Mississippi,28,848,16,20200330
1525,2020-03-30,Missouri,29,1049,13,20200330
1526,2020-03-30,Montana,30,177,4,20200330
1527,2020-03-30,Nebraska,31,185,3,20200330
1528,2020-03-30,Nevada,32,1044,18,20200330
1529,2020-03-30,New Hampshire,33,314,3,20200330
1530,2020-03-30,New Jersey,34,16636,199,20200330
1531,2020-03-30,New Mexico,35,282,4,20200330
1532,2020-03-30,New York,36,67504,1512,20200330
1533,2020-03-30,North Carolina,37,1303,6,20200330
1534,2020-03-30,North Dakota,38,109,3,20200330
1535,2020-03-30,Northern Mariana Islands,69,2,0,20200330
1536,2020-03-30,Ohio,39,1933,40,20200330
1537,2020-03-30,Oklahoma,40,481,17,20200330
1538,2020-03-30,Oregon,41,607,16,20200330
1539,2020-03-30,Pennsylvania,42,4156,48,20200330
1540,2020-03-30,Puerto Rico,72,174,6,20200330
1541,2020-03-30,Rhode Island,44,408,4,20200330
1542,2020-03-30,South Carolina,45,925,18,20200330
1543,2020-03-30,South Dakota,46,100,1,20200330
1544,2020-03-30,Tennessee,47,1721,13,20200330
1545,2020-03-30,Texas,48,3065,46,20200330
1546,2020-03-30,Utah,49,806,4,20200330
1547,2020-03-30,Vermont,50,256,12,20200330
1548,2020-03-30,Virgin Islands,78,30,0,20200330
1549,2020-03-30,Virginia,51,1020,26,20200330
1550,2020-03-30,Washington,53,5180,221,20200330
1551,2020-03-30,West Virginia,54,145,1,20200330
1552,2020-03-30,Wisconsin,55,1269,20,20200330
1553,2020-03-30,Wyoming,56,96,0,20200330
1554,2020-03-31,Alabama,01,999,14,20200331
1555,2020-03-31,Alaska,02,133,2,20200331
1556,2020-03-31,Arizona,04,1298,24,20200331
1557,2020-03-31,Arkansas,05,564,8,20200331
1558,2020-03-31,California,06,8583,184,20200331
1559,2020-03-31,Colorado,08,2990,69,20200331
1560,2020-03-31,Connecticut,09,3128,69,20200331
1561,2020-03-31,Delaware,10,319,10,20200331
1562,2020-03-31,District of Columbia,11,495,9,20200331
1563,2020-03-31,Florida,12,6742,85,20200331
1564,2020-03-31,Georgia,13,4116,126,20200331
1565,2020-03-31,Guam,66,139,2,20200331
1566,2020-03-31,Hawaii,15,224,1,20200331
1567,2020-03-31,Idaho,16,526,9,20200331
1568,2020-03-31,Illinois,17,5992,107,20200331
1569,2020-03-31,Indiana,18,2177,61,20200331
1570,2020-03-31,Iowa,19,498,7,20200331
1571,2020-03-31,Kansas,20,435,10,20200331
1572,2020-03-31,Kentucky,21,590,18,20200331
1573,2020-03-31,Louisiana,22,5237,240,20200331
1574,2020-03-31,Maine,23,303,5,20200331
1575,2020-03-31,Maryland,24,1662,18,20200331
1576,2020-03-31,Massachusetts,25,6620,89,20200331
1577,2020-03-31,Michigan,26,7629,264,20200331
1578,2020-03-31,Minnesota,27,629,12,20200331
1579,2020-03-31,Mississippi,28,937,20,20200331
1580,2020-03-31,Missouri,29,1350,15,20200331
1581,2020-03-31,Montana,30,198,5,20200331
1582,2020-03-31,Nebraska,31,199,4,20200331
1583,2020-03-31,Nevada,32,1113,26,20200331
1584,2020-03-31,New Hampshire,33,367,3,20200331
1585,2020-03-31,New Jersey,34,18696,267,20200331
1586,2020-03-31,New Mexico,35,315,5,20200331
1587,2020-03-31,New York,36,76211,1929,20200331
1588,2020-03-31,North Carolina,37,1527,10,20200331
1589,2020-03-31,North Dakota,38,126,3,20200331
1590,2020-03-31,Northern Mariana Islands,69,2,0,20200331
1591,2020-03-31,Ohio,39,2199,55,20200331
1592,2020-03-31,Oklahoma,40,566,23,20200331
1593,2020-03-31,Oregon,41,690,18,20200331
1594,2020-03-31,Pennsylvania,42,4997,72,20200331
1595,2020-03-31,Puerto Rico,72,239,8,20200331
1596,2020-03-31,Rhode Island,44,488,8,20200331
1597,2020-03-31,South Carolina,45,1083,22,20200331
1598,2020-03-31,South Dakota,46,107,1,20200331
1599,2020-03-31,Tennessee,47,2049,13,20200331
1600,2020-03-31,Texas,48,3588,57,20200331
1601,2020-03-31,Utah,49,887,5,20200331
1602,2020-03-31,Vermont,50,293,13,20200331
1603,2020-03-31,Virgin Islands,78,30,0,20200331
1604,2020-03-31,Virginia,51,1249,27,20200331
1605,2020-03-31,Washington,53,5293,226,20200331
1606,2020-03-31,West Virginia,54,162,1,20200331
1607,2020-03-31,Wisconsin,55,1351,25,20200331
1608,2020-03-31,Wyoming,56,121,0,20200331
1609,2020-04-01,Alabama,01,1108,28,20200401
1610,2020-04-01,Alaska,02,143,2,20200401
1611,2020-04-01,Arizona,04,1413,29,20200401
1612,2020-04-01,Arkansas,05,624,10,20200401
1613,2020-04-01,California,06,9857,212,20200401
1614,2020-04-01,Colorado,08,3346,80,20200401
1615,2020-04-01,Connecticut,09,3557,85,20200401
1616,2020-04-01,Delaware,10,368,11,20200401
1617,2020-04-01,District of Columbia,11,586,11,20200401
1618,2020-04-01,Florida,12,7769,100,20200401
1619,2020-04-01,Georgia,13,4747,154,20200401
1620,2020-04-01,Guam,66,147,3,20200401
1621,2020-04-01,Hawaii,15,258,1,20200401
1622,2020-04-01,Idaho,16,669,9,20200401
1623,2020-04-01,Illinois,17,6978,146,20200401
1624,2020-04-01,Indiana,18,2578,80,20200401
1625,2020-04-01,Iowa,19,549,9,20200401
1626,2020-04-01,Kansas,20,489,11,20200401
1627,2020-04-01,Kentucky,21,674,20,20200401
1628,2020-04-01,Louisiana,22,6424,275,20200401
1629,2020-04-01,Maine,23,344,7,20200401
1630,2020-04-01,Maryland,24,1985,33,20200401
1631,2020-04-01,Massachusetts,25,7738,122,20200401
1632,2020-04-01,Michigan,26,9292,336,20200401
1633,2020-04-01,Minnesota,27,689,17,20200401
1634,2020-04-01,Mississippi,28,1073,22,20200401
1635,2020-04-01,Missouri,29,1580,21,20200401
1636,2020-04-01,Montana,30,219,5,20200401
1637,2020-04-01,Nebraska,31,249,5,20200401
1638,2020-04-01,Nevada,32,1279,32,20200401
1639,2020-04-01,New Hampshire,33,415,4,20200401
1640,2020-04-01,New Jersey,34,22255,355,20200401
1641,2020-04-01,New Mexico,35,363,6,20200401
1642,2020-04-01,New York,36,84364,2415,20200401
1643,2020-04-01,North Carolina,37,1591,11,20200401
1644,2020-04-01,North Dakota,38,147,3,20200401
1645,2020-04-01,Northern Mariana Islands,69,6,1,20200401
1646,2020-04-01,Ohio,39,2548,65,20200401
1647,2020-04-01,Oklahoma,40,719,30,20200401
1648,2020-04-01,Oregon,41,737,19,20200401
1649,2020-04-01,Pennsylvania,42,5805,78,20200401
1650,2020-04-01,Puerto Rico,72,286,11,20200401
1651,2020-04-01,Rhode Island,44,566,10,20200401
1652,2020-04-01,South Carolina,45,1293,26,20200401
1653,2020-04-01,South Dakota,46,129,1,20200401
1654,2020-04-01,Tennessee,47,2689,23,20200401
1655,2020-04-01,Texas,48,4402,65,20200401
1656,2020-04-01,Utah,49,1012,7,20200401
1657,2020-04-01,Vermont,50,321,16,20200401
1658,2020-04-01,Virgin Islands,78,30,0,20200401
1659,2020-04-01,Virginia,51,1511,18,20200401
1660,2020-04-01,Washington,53,5589,250,20200401
1661,2020-04-01,West Virginia,54,191,2,20200401
1662,2020-04-01,Wisconsin,55,1552,33,20200401
1663,2020-04-01,Wyoming,56,138,0,20200401
1664,2020-04-02,Alabama,01,1270,32,20200402
1665,2020-04-02,Alaska,02,146,2,20200402
1666,2020-04-02,Arizona,04,1600,35,20200402
1667,2020-04-02,Arkansas,05,683,12,20200402
1668,2020-04-02,California,06,11190,247,20200402
1669,2020-04-02,Colorado,08,3728,96,20200402
1670,2020-04-02,Connecticut,09,3824,112,20200402
1671,2020-04-02,Delaware,10,393,12,20200402
1672,2020-04-02,District of Columbia,11,653,12,20200402
1673,2020-04-02,Florida,12,9000,144,20200402
1674,2020-04-02,Georgia,13,5444,176,20200402
1675,2020-04-02,Guam,66,152,3,20200402
1676,2020-04-02,Hawaii,15,283,2,20200402
1677,2020-04-02,Idaho,16,891,9,20200402
1678,2020-04-02,Illinois,17,7695,165,20200402
1679,2020-04-02,Indiana,18,3056,94,20200402
1680,2020-04-02,Iowa,19,614,11,20200402
1681,2020-04-02,Kansas,20,554,14,20200402
1682,2020-04-02,Kentucky,21,747,34,20200402
1683,2020-04-02,Louisiana,22,9152,310,20200402
1684,2020-04-02,Maine,23,376,7,20200402
1685,2020-04-02,Maryland,24,2331,36,20200402
1686,2020-04-02,Massachusetts,25,8966,154,20200402
1687,2020-04-02,Michigan,26,10791,417,20200402
1688,2020-04-02,Minnesota,27,742,18,20200402
1689,2020-04-02,Mississippi,28,1177,26,20200402
1690,2020-04-02,Missouri,29,1834,28,20200402
1691,2020-04-02,Montana,30,241,5,20200402
1692,2020-04-02,Nebraska,31,273,6,20200402
1693,2020-04-02,Nevada,32,1458,38,20200402
1694,2020-04-02,New Hampshire,33,479,5,20200402
1695,2020-04-02,New Jersey,34,25590,539,20200402
1696,2020-04-02,New Mexico,35,403,7,20200402
1697,2020-04-02,New York,36,93360,2963,20200402
1698,2020-04-02,North Carolina,37,1858,17,20200402
1699,2020-04-02,North Dakota,38,159,3,20200402
1700,2020-04-02,Northern Mariana Islands,69,8,1,20200402
1701,2020-04-02,Ohio,39,2903,81,20200402
1702,2020-04-02,Oklahoma,40,879,34,20200402
1703,2020-04-02,Oregon,41,827,21,20200402
1704,2020-04-02,Pennsylvania,42,7021,91,20200402
1705,2020-04-02,Puerto Rico,72,316,12,20200402
1706,2020-04-02,Rhode Island,44,657,12,20200402
1707,2020-04-02,South Carolina,45,1554,31,20200402
1708,2020-04-02,South Dakota,46,165,2,20200402
1709,2020-04-02,Tennessee,47,2868,32,20200402
1710,2020-04-02,Texas,48,4952,80,20200402
1711,2020-04-02,Utah,49,1077,7,20200402
1712,2020-04-02,Vermont,50,338,17,20200402
1713,2020-04-02,Virgin Islands,78,37,0,20200402
1714,2020-04-02,Virginia,51,1706,18,20200402
1715,2020-04-02,Washington,53,6586,272,20200402
1716,2020-04-02,West Virginia,54,217,2,20200402
1717,2020-04-02,Wisconsin,55,1730,37,20200402
