zip_code,pop_2016
08322,10680
08323,712
08324,365
08326,1452
08327,3638
08328,1291
08329,100
08330,28584
08332,36771
08340,875
08341,2305
08343,5293
08344,5297
08345,568
08346,643
08348,278
08349,2082
08350,1142
08352,599
08353,349
08360,43559
08361,18046
08401,39306
08402,6250
08403,1093
08406,10505
08501,6273
08502,11711
08505,17961
08510,5918
08511,928
08512,11024
08514,5500
08515,6352
08518,5221
08520,27065
08525,4965
08527,55825
08528,173
08530,7328
08533,6178
08534,13361
08535,4660
08536,20180
08540,48341
08542,5752
08550,19349
08551,5257
08553,618
08554,3913
08555,744
08558,7106
08559,5051
08560,3669
08561,119
08562,4733
08608,805
08609,13237
08610,29911
08611,25906
08618,40498
08619,22088
08620,12655
08628,9414
08629,13615
08638,22794
08640,8246
08641,4748
08648,32137
08690,19347
08691,15887
08701,97907
08720,953
08721,20931
08722,11153
08723,32064
08724,41858
08730,4745
08731,19944
08732,1480
08733,2710
08734,8329
08735,3439
08736,12618
08738,932
08740,2060
08741,2574
08742,24365
08750,3349
08751,4304
08752,2309
08753,63222
08755,25491
08757,33565
08758,7619
08759,32940
08801,9104
08802,4127
08804,2358
08805,12163
08807,38998
08808,33
08809,5913
08810,8640
08812,14430
08816,47103
08817,44730
08820,40426
08821,362
08822,30669
08823,9628
08824,12788
08825,4591
08826,5553
08827,4171
08828,2314
08829,3632
08830,19009
08831,49399
08832,2354
08833,8105
08835,10448
08836,3827
08837,16728
08840,16411
08844,39653
08846,13811
08848,8354
08850,8804
08852,17906
08853,5247
08854,57432
08857,40628
08858,144
08859,21806
08861,54390
08863,12739
08865,29263
08867,5147
08869,7539
08872,20293
08873,53094
08876,22369
08879,23343
08880,4613
08882,16244
08884,8418
08886,7111
08887,1124
08889,9928
08890,0
08901,57585
08902,41755
08904,14245
10001,23332
10002,78096
10003,56767
10004,3044
10005,8710
10006,3277
10007,6740
10009,59799
10010,32854
10011,50404
10012,24536
10013,28211
10014,31464
10016,50444
10017,16533
10018,9684
10019,39505
10020,0
10021,45261
10022,30262
10023,60307
10024,58516
10025,94717
10026,38540
10027,64120
10028,48205
10029,79411
10030,30358
10031,60778
10032,63189
10033,59353
10034,43951
10035,34187
10036,25987
10037,20112
10038,22300
10039,27471
10040,45033
10044,11731
10065,30001
10069,5231
10075,23353
10103,0
10110,0
10111,0
10112,0
10115,0
10119,0
10128,63006
10152,0
10153,0
10154,0
10162,1253
10165,0
10167,0
10168,0
10169,0
10170,0
10171,0
10172,0
10173,0
10174,0
10177,0
10199,0
10271,0
10278,0
10279,0
10280,9845
10282,5635
10301,39519
10302,17758
10303,24562
10304,42054
10305,41533
10306,55031
10307,15275
10308,30347
10309,33459
10310,24250
10311,0
10312,60951
10314,88585
10451,48289
10452,75288
10453,80516
10454,38938
10455,42779
10456,92712
10457,74010
10458,81698
10459,47972
10460,60266
10461,50255
10462,78725
10463,71657
10464,4300
10465,44950
10466,71645
10467,103045
10468,75537
10469,71664
10470,14574
10471,21601
10472,68972
10473,61818
10474,12793
10475,44749
10501,1226
10502,5513
10503,137
10504,7903
10505,905
10506,5963
10507,6859
10509,19419
10510,10423
10511,2263
10512,25076
10514,12688
10516,5486
10517,584
10518,1478
10519,137
10520,12797
10522,11058
10523,9058
10524,4268
10526,1522
10527,836
10528,13066
10530,12800
10532,5019
10533,7590
10535,685
10536,10775
10537,1541
10538,16718
10541,26371
10543,20643
10545,131
10546,1433
10547,7461
10548,3398
10549,16557
10550,37679
10552,19620
10553,10606
10560,4930
10562,31745
10566,23977
10567,20652
10570,12966
10573,38958
10576,4878
10577,6508
10578,843
10579,9438
10580,17270
10583,40054
10588,2748
10589,9229
10590,6937
10591,23394
10594,5076
10595,8237
10596,1727
10597,1154
10598,29489
10601,11519
10603,17429
10604,11153
10605,17470
10606,18312
10607,6806
10701,58841
10703,21039
10704,32125
10705,41008
10706,8776
10707,10253
10708,22632
10709,9090
10710,27602
10801,42154
10803,12560
10804,14634
10805,18503
10901,23959
10910,27
10911,0
10913,5626
10914,455
10915,14
10916,4265
10917,2134
10918,12264
10919,1331
10920,8877
10921,3856
10922,1568
10923,8796
10924,13388
10925,4061
10926,3108
10927,12120
10928,4004
10930,8784
10931,887
10932,106
10933,927
10940,49194
10941,13242
10950,49712
10952,41631
10953,190
10954,23226
10956,31450
10958,3121
10960,15357
10962,5581
10963,4263
10964,1367
10965,15149
10968,2249
10969,1403
10970,9773
10973,2322
10974,3208
10975,291
10976,2699
10977,63319
10979,283
10980,13997
10983,5674
10984,3020
10985,38
10986,1696
10987,3280
10988,711
10989,10333
10990,19678
10992,9197
10993,4996
10994,7652
10996,6612
10998,2824
11001,27650
11003,45480
11004,14722
11005,1926
11010,24539
11020,6285
11021,17856
11023,9825
11024,7790
11030,17642
11040,41381
11042,549
11050,30450
11096,7701
11101,26505
11102,33750
11103,38861
11104,26102
11105,37297
11106,39409
11109,4964
11201,60061
11203,75920
11204,79332
11205,44818
11206,86486
11207,93251
11208,95715
11209,67822
11210,68435
11211,99964
11212,86469
11213,65434
11214,91728
11215,69965
11216,55816
11217,38670
11218,74831
11219,96287
11220,101006
11221,84034
11222,35695
11223,79730
11224,43444
11225,60323
11226,101787
11228,46164
11229,82914
11230,88933
11231,36302
11232,29387
11233,72159
11234,95546
11235,78237
11236,100049
11237,53678
11238,53992
11239,12468
11351,0
11354,58551
11355,82028
11356,24405
11357,39259
11358,37461
11359,0
11360,19309
11361,29322
11362,18198
11363,7577
11364,35068
11365,44617
11366,14042
11367,42663
11368,112982
11369,37823
11370,34445
11371,0
11372,64109
11373,96616
11374,43158
11375,71159
11377,90883
11378,33270
11379,36082
11385,103372
11411,19300
11412,37802
11413,42699
11414,28247
11415,19308
11416,27144
11417,31742
11418,39908
11419,51642
11420,50549
11421,43341
11422,33408
11423,31823
11424,0
11425,0
11426,19991
11427,22941
11428,19736
11429,26739
11430,179
11432,64686
11433,34703
11434,66279
11435,57627
11436,20136
11451,0
11501,19262
11507,7330
11509,2329
11510,33734
11514,4543
11516,7724
11518,10192
11520,43697
11530,28463
11542,27676
11545,12694
11547,837
11548,2858
11549,2920
11550,57679
11552,24417
11553,26160
11554,37228
11556,14
11557,6972
11558,8323
11559,8709
11560,6354
11561,37544
11563,22551
11565,8640
11566,34232
11568,4578
11569,1229
11570,27463
11572,29295
11575,16564
11576,12663
11577,12888
11579,5128
11580,43219
11581,21406
11590,47134
11596,10683
11598,13478
11691,64946
11692,19403
11693,12021
11694,21219
11697,3928
11701,28139
11702,13906
11703,16508
11704,40257
11705,7499
11706,67959
11709,6745
11710,33525
11713,9176
11714,21438
11715,4463
11716,9998
11717,61568
11718,3092
11719,3787
11720,28823
11721,5995
11722,35668
11724,3243
11725,29444
11726,21688
11727,30282
11729,27311
11730,14168
11731,29743
11732,3856
11733,17136
11735,33596
11738,17067
11739,1119
11740,8953
11741,27243
11742,13132
11743,42531
11746,70005
11747,19061
11749,3349
11751,14313
11752,9456
11753,12015
11754,18357
11755,12430
11756,42654
11757,44701
11758,54929
11762,22951
11763,28654
11764,13030
11765,750
11766,12478
11767,15347
11768,21375
11769,8686
11770,65
11771,9458
11772,45243
11776,26327
11777,8958
11778,12354
11779,38084
11780,15609
11782,15346
11783,21823
11784,26230
11786,6017
11787,36040
11788,16007
11789,8202
11790,18365
11791,25404
11792,8807
11793,31642
11794,2983
11795,25301
11796,4065
11797,8665
11798,14242
11801,40713
11803,28231
11804,4688
11901,29688
11930,1244
11931,34
11932,914
11933,7386
11934,8079
11935,3186
11937,15757
11939,911
11940,5186
11941,2053
11942,4501
11944,4208
11946,13693
11947,105
11948,1191
11949,15092
11950,16324
11951,13959
11952,4831
11953,13305
11954,3510
11955,3294
11956,250
11957,717
11958,531
11959,815
11960,490
11961,12850
11962,491
11963,6710
11964,2263
11965,581
11967,26107
11968,10702
11970,111
11971,6327
11972,1355
11973,41
11975,308
11976,2344
11977,2148
11978,3122
11980,5620
12007,0
12008,570
12009,8073
12010,28787
12015,3013
12017,340
12018,7466
12019,14336
12020,33044
12022,819
12023,2133
12024,23
12025,5456
12027,3901
12028,924
12029,1114
12031,184
12032,818
12033,7885
12035,793
12036,284
12037,4288
12040,146
12041,453
12042,159
12043,8435
12045,343
12046,966
12047,20363
12051,6432
12052,1560
12053,4828
12054,17177
12056,2400
12057,2115
12058,1668
12059,1611
12060,1396
12061,9969
12062,1736
12063,495
12064,410
12065,43206
12066,1876
12067,1531
12068,2993
12069,179
12070,1578
12071,364
12072,2843
12074,2694
12075,2886
12076,1506
12077,6579
12078,23554
12083,3673
12084,4740
12085,520
12086,1587
12087,1084
12089,128
12090,6262
12092,721
12093,1743
12094,2481
12095,12370
12106,2432
12108,307
12110,22471
12115,225
12116,1901
12117,3492
12118,14195
12120,535
12121,1854
12122,4562
12123,5159
12124,615
12125,1491
12130,970
12131,135
12132,319
12134,3714
12136,716
12137,1904
12138,3327
12139,278
12140,1464
12143,4790
12144,19622
12147,591
12148,4449
12149,2425
12150,890
12151,660
12153,1038
12154,2639
12155,1980
12156,1132
12157,3951
12158,7090
12159,7968
12160,946
12161,77
12164,417
12165,156
12166,1250
12167,2946
12168,2054
12169,219
12170,4915
12172,294
12173,1816
12174,322
12175,573
12176,294
12177,420
12180,53168
12182,14955
12183,2613
12184,6800
12185,2404
12186,6407
12187,391
12188,10944
12189,17749
12190,1028
12192,2018
12193,1945
12194,138
12195,170
12196,3522
12197,2265
12198,8307
12202,9076
12203,30625
12204,7196
12205,27196
12206,15591
12207,1417
12208,21898
12209,11742
12210,9005
12211,11401
12222,6217
12302,27560
12303,29130
12304,23964
12305,4883
12306,25098
12307,6615
12308,14575
12309,29912
12401,34661
12404,3576
12405,559
12406,945
12407,164
12409,700
12410,504
12411,355
12412,520
12413,2910
12414,10193
12416,168
12417,614
12418,439
12419,641
12420,424
12421,324
12422,353
12423,1109
12424,225
12427,593
12428,6860
12429,334
12430,1036
12431,1272
12432,615
12433,543
12434,550
12435,366
12436,233
12438,52
12439,333
12440,2127
12441,30
12442,667
12443,3674
12444,380
12446,4837
12448,465
12449,3315
12450,170
12451,1861
12452,248
12453,302
12454,301
12455,1877
12456,716
12457,802
12458,2991
12459,157
12460,344
12461,1811
12463,1398
12464,808
12465,296
12466,2260
12468,1133
12469,776
12470,474
12471,495
12472,1419
12473,1126
12474,1250
12475,165
12477,18722
12480,798
12481,1361
12482,547
12483,243
12484,2703
12485,1164
12486,1584
12487,3299
12489,1101
12490,31
12491,1561
12492,299
12493,310
12494,660
12495,334
12496,1621
12498,4836
12501,2700
12502,1169
12503,645
12504,1443
12507,253
12508,19604
12512,35
12513,511
12514,3184
12515,1307
12516,1913
12517,656
12518,6310
12520,2984
12521,1180
12522,4828
12523,1519
12524,16193
12525,2872
12526,3690
12527,270
12528,13139
12529,2778
12530,107
12531,3862
12533,25774
12534,18078
12538,13985
12540,7677
12542,5746
12543,3199
12545,4740
12546,2934
12547,2873
12548,1419
12549,11156
12550,54612
12553,26029
12561,18618
12563,8155
12564,6867
12565,1379
12566,10434
12567,3162
12569,10100
12570,7825
12571,9931
12572,8925
12574,181
12575,1884
12577,1696
12578,2123
12580,4287
12581,2145
12582,6272
12583,2467
12585,901
12586,12729
12589,17463
12590,34400
12592,1150
12594,4380
12601,42555
12603,42943
12604,644
12701,11061
12719,1305
12720,254
12721,6516
12722,101
12723,1921
12724,328
12725,183
12726,1256
12729,2253
12732,784
12733,1879
12734,1032
12736,96
12737,2074
12738,406
12740,1673
12741,220
12742,73
12743,266
12745,181
12746,1271
12747,1552
12748,1524
12749,314
12750,276
12751,1121
12752,235
12754,6560
12758,4320
12759,1482
12760,403
12762,413
12763,586
12764,1555
12765,1230
12766,364
12767,86
12768,697
12769,188
12770,166
12771,14061
12775,2354
12776,2327
12777,857
12778,634
12779,2274
12780,2064
12781,281
12783,2044
12784,38
12785,939
12786,450
12787,244
12788,3038
12789,2059
12790,4397
12791,869
12792,227
12801,14422
12803,8386
12804,26477
12808,399
12809,3385
12810,728
12811,68
12812,81
12814,1222
12815,1084
12816,4306
12817,2281
12819,330
12821,2940
12822,6382
12823,386
12824,1165
12827,3754
12828,8762
12831,17438
12832,6798
12833,4182
12834,6287
12835,2257
12836,605
12837,1018
12838,523
12839,13525
12841,106
12842,933
12843,451
12844,238
12845,4725
12846,3273
12847,425
12849,265
12850,3221
12851,227
12852,474
12853,1347
12855,198
12856,131
12857,608
12858,66
12859,2212
12860,578
12861,771
12862,5
12863,554
12864,18
12865,3769
12866,38422
12870,1044
12871,4249
12872,44
12873,716
12874,159
12878,716
12883,4971
12884,373
12885,4531
12886,216
12887,4788
12901,33544
12903,1019
12910,2181
12911,27
12912,2280
12913,1219
12914,1109
12916,2206
12917,1190
12918,2252
12919,3046
12920,2631
12921,2555
12922,42
12923,595
12924,106
12926,2024
12927,214
12928,1859
12929,3999
12930,774
12932,1327
12933,21
12934,1030
12935,1373
12936,568
12937,1688
12939,248
12941,1538
12942,872
12943,230
12944,4417
12945,532
12946,5159
12950,801
12952,578
12953,15517
12955,426
12956,1228
12957,1755
12958,2071
12959,1324
12960,1335
12961,361
12962,5553
12964,190
12965,560
12966,3164
12967,1178
12969,429
12970,952
12972,5702
12973,191
12974,1444
12975,290
12976,184
12977,1750
12978,375
12979,2187
12980,1309
12981,2366
12983,7520
12985,1278
12986,6157
12987,243
12989,953
12992,4831
12993,1508
12996,2030
12997,1336
12998,371
13020,60
13021,38756
13024,1707
13026,1800
13027,32208
13028,1610
13029,7379
13030,3830
13031,15710
13032,12329
13033,3747
13034,1925
13035,8621
13036,8869
13037,8948
13039,17707
13040,2624
13041,11610
13042,2643
13044,2172
13045,29609
13051,149
13052,1514
13053,4538
13054,1866
13057,14422
13060,2939
13061,1101
13062,234
13063,2038
13064,39
13066,12280
13068,5833
13069,24927
13071,865
13072,619
13073,6337
13074,4329
13076,2343
13077,6961
13078,10149
13080,3618
13081,992
13082,4826
13083,1704
13084,3945
13087,152
13088,22317
13090,30250
13092,2705
13101,2263
13102,28
13103,367
13104,15773
13108,6125
13110,2290
13111,1543
13112,2003
13113,297
13114,6815
13115,119
13116,3521
13117,274
13118,6156
13120,2167
13122,1446
13123,527
13124,64
13126,36566
13131,3830
13132,3370
13134,199
13135,6655
13136,414
13138,0
13140,4536
13141,604
13142,5996
13143,2869
13144,1904
13145,2047
13146,2077
13147,1328
13148,10532
13152,8290
13153,329
13155,638
13156,2232
13157,602
13158,1522
13159,5255
13160,1958
13162,441
13163,417
13164,2404
13165,10881
13166,5534
13167,3024
13202,5840
13203,16564
13204,19503
13205,18377
13206,16142
13207,13153
13208,22553
13209,13095
13210,27822
13211,6616
13212,20645
13214,9357
13215,15541
13219,14928
13224,8560
13290,0
13301,79
13302,1726
13303,1115
13304,1679
13305,547
13308,2697
13309,5806
13310,573
13312,421
13313,511
13314,484
13315,1489
13316,6490
13317,3966
13318,1271
13319,793
13320,2163
13321,1144
13322,797
13323,11151
13324,2093
13325,992
13326,5372
13327,1926
13328,1421
13329,4331
13331,156
13332,2752
13333,46
13334,1163
13335,1570
13337,658
13338,1088
13339,6307
13340,8049
13341,149
13342,213
13343,1936
13345,184
13346,6304
13348,1364
13350,9985
13352,168
13353,36
13354,3467
13355,884
13357,10969
13360,354
13361,880
13362,197
13363,2080
13364,94
13365,8715
13367,8609
13368,1259
13402,1676
13403,7330
13404,183
13406,730
13407,5155
13408,4096
13409,2447
13410,209
13411,3353
13413,16370
13415,88
13416,2320
13417,3341
13418,339
13420,1213
13421,13602
13424,2421
13425,2306
13428,1889
13431,1874
13433,2003
13435,270
13436,95
13437,437
13438,3598
13439,3612
13440,42257
13441,55
13450,77
13452,4498
13454,705
13456,4138
13459,2382
13460,4230
13461,3063
13464,1370
13468,453
13469,1162
13470,679
13471,3509
13472,137
13473,549
13475,43
13476,3212
13477,1724
13478,2843
13480,3449
13483,238
13484,259
13485,1088
13486,729
13488,149
13489,628
13490,1694
13491,3508
13492,11516
13493,1775
13494,238
13495,2263
13501,38376
13502,32370
13601,38466
13602,3982
13603,10005
13605,4760
13606,2991
13607,1670
13608,1519
13612,2685
13613,2168
13614,256
13615,1094
13616,2144
13617,11483
13618,1787
13619,10863
13620,2182
13621,462
13622,2681
13623,22
13624,5764
13625,2010
13626,2232
13628,234
13630,1547
13633,334
13634,4675
13635,1085
13636,293
13637,4363
13638,301
13639,201
13640,435
13641,59
13642,9922
13643,0
13646,2423
13647,91
13648,2261
13650,1612
13651,159
13652,1785
13654,3032
13655,3429
13656,2840
13658,2137
13659,527
13660,1781
13661,1438
13662,16517
13664,357
13665,881
13666,211
13667,3025
13668,3470
13669,16103
13670,410
13672,900
13673,2168
13674,141
13675,92
13676,17060
13677,85
13678,263
13679,1969
13680,1470
13681,735
13682,978
13684,1188
13685,2299
13687,481
13690,741
13691,2953
13692,43
13693,511
13694,1437
13695,141
13696,30
13697,2068
13730,2799
13731,1024
13732,7862
13733,4939
13734,2140
13736,2062
13739,826
13740,499
13743,3746
13744,1175
13746,1987
13748,3795
13750,840
13751,167
13752,809
13753,5597
13754,3337
13755,1212
13756,447
13757,1106
13760,44320
13774,334
13775,1626
13776,448
13777,436
13778,5926
13780,860
13782,687
13783,2403
13784,107
13786,525
13787,3685
13788,1014
13790,18034
13794,29
13795,3581
13796,1456
13797,2235
13801,1339
13802,598
13803,4302
13804,578
13806,268
13807,1224
13808,1534
13809,2109
13810,1016
13811,4518
13812,2509
13813,631
13815,13444
13820,22143
13825,3416
13826,13
13827,11392
13830,5124
13832,679
13833,4067
13834,158
13835,1285
13838,4732
13839,990
13841,628
13842,623
13843,2001
13844,930
13845,59
13846,270
13847,65
13849,3779
13850,22291
13856,6258
13859,352
13860,95
13861,352
13862,4504
13863,769
13864,1039
13865,6191
13901,19160
13902,6149
13903,18099
13904,9769
13905,27767
14001,9609
14004,12363
14005,1865
14006,9826
14008,1450
14009,5368
14011,9859
14012,2453
14013,1742
14020,22725
14024,1770
14025,2762
14026,655
14028,1558
14030,1663
14031,10069
14032,8187
14033,2045
14034,2957
14035,103
14036,5092
14037,912
14039,108
14040,2117
14041,179
14042,3960
14043,24004
14047,6390
14048,14349
14051,20108
14052,16524
14054,1288
14055,1536
14057,8154
14058,2036
14059,10087
14060,349
14061,307
14062,3073
14063,14538
14065,1725
14066,1101
14067,5691
14068,7141
14069,842
14070,6356
14072,20735
14075,43112
14080,4249
14081,3154
14082,428
14085,7308
14086,32875
14091,916
14092,11399
14094,49463
14098,2876
14101,2181
14102,1290
14103,10601
14105,4303
14108,5756
14109,1174
14111,3738
14112,0
14113,560
14120,44864
14125,3798
14126,510
14127,30578
14129,1539
14130,128
14131,5382
14132,6171
14134,125
14135,114
14136,5157
14138,2152
14139,2417
14141,7424
14143,1208
14145,1744
14150,41095
14167,1759
14168,96
14169,201
14170,2655
14171,2054
14172,2999
14173,396
14174,5412
14201,11711
14202,3419
14203,1807
14204,8687
14206,20352
14207,23383
14208,11514
14209,7693
14210,14379
14211,22017
14212,10611
14213,24258
14214,20381
14215,39458
14216,22171
